codigo_ibge,municipio,uf,data,ano_evento,descricao_tipologia,grupo_de_desastre,status,dh_mortos,dh_feridos,dh_enfermos,dh_desabrigados,dh_desalojados,dh_total_danos_humanos,dh_outros_afetados,cobrade,populacao,dh_desaparecidos
5104526,Ipiranga do Norte,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",5123,0
5105101,Juara,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,32769,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",32769,0
5107602,Rondonópolis,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,195550,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",195550,0
5108055,Terra Nova do Norte,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",11302,0
5108352,Vale de São Domingos,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3058,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",3058,0
5100805,Apiacás,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,8538,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",8538,0
5101704,Barra do Bugres,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,31058,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",31058,0
5103205,Colíder,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",30864,0
5104807,Jaciara,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,25666,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",25666,0
5105622,Mirassol d'Oeste,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,25331,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",25331,0
5106240,Nova Ubiratã,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",9245,0
5106505,Poconé,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,31778,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",31778,0
5107065,Querência,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",13021,0
5107297,São José do Povo,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3601,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",3601,0
5101258,Araputanga,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,15387,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",15387,0
5103957,Glória D'Oeste,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3125,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",3125,0
5107875,Sapezal,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,18080,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",18080,0
5107883,Serra Nova Dourada,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",1365,0
5101902,Brasnorte,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,15280,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",15280,0
5102850,Castanheira,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,8231,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",8231,0
5103205,Colíder,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,30864,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",30864,0
5104559,Itaúba,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,4570,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",4570,0
5105259,Lucas do Rio Verde,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",45545,0
5105580,Marcelândia,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,11994,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",11994,0
5106257,Nova Xavantina,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",19475,0
5107776,Santa Terezinha,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,7399,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",7399,0
5108501,Vera,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,10235,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",10235,0
5108600,Vila Rica,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,21403,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",21403,0
5101209,Araguainha,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",1095,0
5101803,Barra do Garças,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,56423,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",56423,0
5102850,Castanheira,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",8231,0
5103858,Gaúcha do Norte,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",6287,0
5104203,Guiratinga,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,13867,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",13867,0
5104559,Itaúba,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,4570,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",4570,0
5105176,Juruena,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",11269,0
5106109,Nossa Senhora do Livramento,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,11592,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",11592,0
5106273,Novo Horizonte do Norte,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",3746,0
5106307,Paranatinga,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,19280,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",19280,0
5107248,Santa Carmem,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",4075,0
5108303,União do Sul,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",3767,0
5107040,Primavera do Leste,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,52114,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",52114,0
5107768,Santa Rita do Trivelato,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,2466,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",2466,0
5107305,São José do Rio Claro,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",17128,0
5101001,Araguaiana,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",3221,0
5101852,Bom Jesus do Araguaia,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,5231,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",5231,0
5102686,Campos de Júlio,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",5019,0
5102793,Carlinda,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,10985,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",10985,0
5103304,Comodoro,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,18157,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",18157,0
5103361,Conquista D'Oeste,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3388,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",3388,0
5106240,Nova Ubiratã,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,9245,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",9245,0
5106273,Novo Horizonte do Norte,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3746,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",3746,0
5101605,Barão de Melgaço,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",7591,0
5100359,Alto Boa Vista,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,5249,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",5249,0
5102694,Canabrava do Norte,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,4767,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",4767,0
5106190,Nova Santa Helena,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3475,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",3475,0
5106315,Novo Santo Antônio,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",2005,0
5106703,Ponte Branca,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",1783,0
5107198,Ribeirãozinho,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",2199,0
5107925,Sorriso,MT,2024-09-20T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,66506,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",66506,0
5101605,Barão de Melgaço,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",7591,0
5103056,Cláudia,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,10972,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",10972,0
5103502,Diamantino,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,20420,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",20420,0
5105200,Juscimeira,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,11434,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",11434,0
5106265,Novo Mundo,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",7069,0
5106703,Ponte Branca,MT,2024-08-30T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",1783,0
1506195,Rurópolis,PA,2024-08-30T00:00:00Z,2024,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,NA,5875,14110 - Estiagem,40068,0
1302108,Japurá,AM,2024-09-06T00:00:00Z,2024,Estiagem e Seca,Climatológico,Reconhecido,0,545,4311,0,349,NA,10891,14110 - Estiagem,7289,0
1302553,Manaquiri,AM,2024-08-29T00:00:00Z,2024,Estiagem e Seca,Climatológico,Reconhecido,0,8,2745,150,728,NA,22000,14110 - Estiagem,22807,0
1508084,Tucumã,PA,2024-09-05T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",33651,0
1505437,Ourilândia do Norte,PA,2024-09-05T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,105,105,0,0,NA,885,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",27564,0
1303536,Presidente Figueiredo,AM,2024-09-09T00:00:00Z,2024,Estiagem e Seca,Climatológico,Reconhecido,0,0,881,0,0,NA,10469,14110 - Estiagem,27121,0
1501006,Aveiro,PA,2024-08-30T00:00:00Z,2024,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,NA,4136,14110 - Estiagem,15767,0
1502939,Dom Eliseu,PA,2024-08-28T00:00:00Z,2024,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,NA,4810,14110 - Estiagem,51318,0
5102504,Cáceres,MT,2024-08-29T00:00:00Z,2024,Estiagem e Seca,Climatológico,Reconhecido,0,0,0,0,0,NA,77850,14110 - Estiagem,87912,0
1503754,Jacareacanga,PA,2024-08-27T00:00:00Z,2024,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,NA,7904,14110 - Estiagem,14040,0
1504802,Monte Alegre,PA,2024-08-29T00:00:00Z,2024,Vendavais e Ciclones,Meteorológico,Reconhecido,0,0,0,0,75,NA,1675,13215 - Tempestade Local/Convectiva - Vendaval,55459,0
1300086,Anamã,AM,2024-08-28T00:00:00Z,2024,Estiagem e Seca,Climatológico,Reconhecido,0,21,221,0,0,NA,8998,14110 - Estiagem,10193,0
1501451,Belterra,PA,2024-08-28T00:00:00Z,2024,Vendavais e Ciclones,Meteorológico,Registro,0,0,0,0,0,NA,80,13215 - Tempestade Local/Convectiva - Vendaval,16324,0
1504307,Maracanã,PA,2024-08-27T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,20,"14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais",28376,0
1506807,Santarém,PA,2024-09-05T00:00:00Z,2024,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,NA,2876,14110 - Estiagem,294774,0
1100304,Vilhena,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,13053,0,0,NA,89158,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",76187,0
1101807,Vale do Paraíso,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,8218,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",8218,0
1101757,Vale do Anari,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",9361,0
1101708,Urupá,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,97,0,0,NA,10653,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",12969,0
1101609,Theobroma,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",10644,0
1101559,Teixeirópolis,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",4893,0
1101500,Seringueiras,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",11649,0
1100320,São Miguel do Guaporé,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",21824,0
1101492,São Francisco do Guaporé,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",16019,0
1101484,São Felipe D'Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,5258,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",6018,0
1100296,Santa Luzia D'Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,7419,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",8886,0
1301605,Fonte Boa,AM,2024-08-30T00:00:00Z,2024,Estiagem e Seca,Climatológico,Reconhecido,0,0,15,0,1600,NA,8900,14110 - Estiagem,22659,0
1100262,Rio Crespo,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,3316,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",3316,0
1101476,Primavera de Rondônia,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,47,0,0,NA,3476,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",3523,0
1100254,Presidente Médici,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",22319,0
1100288,Rolim de Moura,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",50672,0
1100205,Porto Velho,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,460000,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",426558,0
1101468,Pimenteiras do Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,370,0,0,NA,1952,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",2322,0
1100189,Pimenta Bueno,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,1355,0,0,NA,32399,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",33754,0
1101450,Parecis,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",4810,0
1100155,Ouro Preto do Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,259,0,0,NA,37682,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",37941,0
1100502,Novo Horizonte do Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",10237,0
1101435,Nova União,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",7498,0
1100338,Nova Mamoré,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,176,0,8,NA,25260,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",22552,0
1100148,Nova Brasilândia D'Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",19845,0
1101302,Mirante da Serra,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",11869,0
1101401,Monte Negro,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,NA,0,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",14090,0
1101203,Ministro Andreazza,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,6466,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",10354,0
1100130,Machadinho D'Oeste,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,518,0,0,NA,30589,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",31107,0
1100122,Ji-Paraná,RO,2024-08-29T00:00:00Z,2024,Incêndio Florestal,Climatológico,Reconhecido,0,0,0,0,0,NA,116587,"14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar",116587,0
