sg_partido,sg_ue,icat,cd_municipio_ibge,nome_municipio,uf,cat_vereador
PDT,04332,56.75,1501709,BRAGANCA,PA,3. regular
MDB,04332,17.41,1501709,BRAGANCA,PA,1. péssimo
PSDB,04332,15.21,1501709,BRAGANCA,PA,1. péssimo
UNIÃO,04332,15.68,1501709,BRAGANCA,PA,1. péssimo
PT,04332,73.72,1501709,BRAGANCA,PA,4. bom
MDB,04332,17.41,1501709,BRAGANCA,PA,1. péssimo
MDB,04332,17.41,1501709,BRAGANCA,PA,1. péssimo
PP,04332,16.94,1501709,BRAGANCA,PA,1. péssimo
MDB,04332,17.41,1501709,BRAGANCA,PA,1. péssimo
AVANTE,04332,33.86,1501709,BRAGANCA,PA,2. ruim
MDB,04332,17.41,1501709,BRAGANCA,PA,1. péssimo
MDB,04332,17.41,1501709,BRAGANCA,PA,1. péssimo
PP,04332,16.94,1501709,BRAGANCA,PA,1. péssimo
PSDB,04332,15.21,1501709,BRAGANCA,PA,1. péssimo
UNIÃO,04332,15.68,1501709,BRAGANCA,PA,1. péssimo
PSD,04227,23.02,1501725,BRASIL NOVO,PA,1. péssimo
MDB,04227,17.41,1501725,BRASIL NOVO,PA,1. péssimo
MDB,04227,17.41,1501725,BRASIL NOVO,PA,1. péssimo
PL,04227,7.85,1501725,BRASIL NOVO,PA,1. péssimo
UNIÃO,04227,15.68,1501725,BRASIL NOVO,PA,1. péssimo
PSD,04227,23.02,1501725,BRASIL NOVO,PA,1. péssimo
MDB,04227,17.41,1501725,BRASIL NOVO,PA,1. péssimo
MDB,04227,17.41,1501725,BRASIL NOVO,PA,1. péssimo
MDB,04227,17.41,1501725,BRASIL NOVO,PA,1. péssimo
MDB,04227,17.41,1501725,BRASIL NOVO,PA,1. péssimo
PSD,04227,23.02,1501725,BRASIL NOVO,PA,1. péssimo
PSB,05932,60.65,1501758,BREJO GRANDE DO ARAGUAIA,PA,4. bom
PL,05932,7.85,1501758,BREJO GRANDE DO ARAGUAIA,PA,1. péssimo
MDB,05932,17.41,1501758,BREJO GRANDE DO ARAGUAIA,PA,1. péssimo
PP,05932,16.94,1501758,BREJO GRANDE DO ARAGUAIA,PA,1. péssimo
PSB,05932,60.65,1501758,BREJO GRANDE DO ARAGUAIA,PA,4. bom
PT,05932,73.72,1501758,BREJO GRANDE DO ARAGUAIA,PA,4. bom
PP,05932,16.94,1501758,BREJO GRANDE DO ARAGUAIA,PA,1. péssimo
MDB,05932,17.41,1501758,BREJO GRANDE DO ARAGUAIA,PA,1. péssimo
PP,05932,16.94,1501758,BREJO GRANDE DO ARAGUAIA,PA,1. péssimo
PSD,04448,23.02,1501782,BREU BRANCO,PA,1. péssimo
PL,04448,7.85,1501782,BREU BRANCO,PA,1. péssimo
MDB,04448,17.41,1501782,BREU BRANCO,PA,1. péssimo
PT,04448,73.72,1501782,BREU BRANCO,PA,4. bom
MDB,04448,17.41,1501782,BREU BRANCO,PA,1. péssimo
PL,04448,7.85,1501782,BREU BRANCO,PA,1. péssimo
MDB,04448,17.41,1501782,BREU BRANCO,PA,1. péssimo
MDB,04448,17.41,1501782,BREU BRANCO,PA,1. péssimo
PSD,04448,23.02,1501782,BREU BRANCO,PA,1. péssimo
PSD,04448,23.02,1501782,BREU BRANCO,PA,1. péssimo
PL,04448,7.85,1501782,BREU BRANCO,PA,1. péssimo
PSD,04448,23.02,1501782,BREU BRANCO,PA,1. péssimo
MDB,04448,17.41,1501782,BREU BRANCO,PA,1. péssimo
UNIÃO,04359,15.68,1501808,BREVES,PA,1. péssimo
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
PP,04359,16.94,1501808,BREVES,PA,1. péssimo
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
PC do B,04359,94.23,1501808,BREVES,PA,5. ótimo
PP,04359,16.94,1501808,BREVES,PA,1. péssimo
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
UNIÃO,04359,15.68,1501808,BREVES,PA,1. péssimo
PSB,04359,60.65,1501808,BREVES,PA,4. bom
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
UNIÃO,04359,15.68,1501808,BREVES,PA,1. péssimo
MDB,04359,17.41,1501808,BREVES,PA,1. péssimo
PSDB,04359,15.21,1501808,BREVES,PA,1. péssimo
PT,04359,73.72,1501808,BREVES,PA,4. bom
PSD,04359,23.02,1501808,BREVES,PA,1. péssimo
MDB,04375,17.41,1501907,BUJARU,PA,1. péssimo
MDB,04375,17.41,1501907,BUJARU,PA,1. péssimo
PSD,04375,23.02,1501907,BUJARU,PA,1. péssimo
SOLIDARIEDADE,04375,33.33,1501907,BUJARU,PA,2. ruim
MDB,04375,17.41,1501907,BUJARU,PA,1. péssimo
PRD,04375,20.83,1501907,BUJARU,PA,1. péssimo
PRD,04375,20.83,1501907,BUJARU,PA,1. péssimo
PT,04375,73.72,1501907,BUJARU,PA,4. bom
PT,04375,73.72,1501907,BUJARU,PA,4. bom
PSD,04375,23.02,1501907,BUJARU,PA,1. péssimo
SOLIDARIEDADE,04375,33.33,1501907,BUJARU,PA,2. ruim
MDB,04391,17.41,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
PSDB,04391,15.21,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
REPUBLICANOS,04391,14.1,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
PSDB,04391,15.21,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
PSD,04391,23.02,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
PRD,04391,20.83,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
PRD,04391,20.83,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
UNIÃO,04391,15.68,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
PSD,04391,23.02,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
MDB,04391,17.41,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
MDB,04391,17.41,1502004,CACHOEIRA DO ARARI,PA,1. péssimo
MDB,04766,17.41,1501956,CACHOEIRA DO PIRIA,PA,1. péssimo
MDB,04766,17.41,1501956,CACHOEIRA DO PIRIA,PA,1. péssimo
PDT,04766,56.75,1501956,CACHOEIRA DO PIRIA,PA,3. regular
PT,04766,73.72,1501956,CACHOEIRA DO PIRIA,PA,4. bom
UNIÃO,04766,15.68,1501956,CACHOEIRA DO PIRIA,PA,1. péssimo
PDT,04766,56.75,1501956,CACHOEIRA DO PIRIA,PA,3. regular
UNIÃO,04766,15.68,1501956,CACHOEIRA DO PIRIA,PA,1. péssimo
MDB,04766,17.41,1501956,CACHOEIRA DO PIRIA,PA,1. péssimo
PDT,04766,56.75,1501956,CACHOEIRA DO PIRIA,PA,3. regular
PDT,04766,56.75,1501956,CACHOEIRA DO PIRIA,PA,3. regular
MDB,04766,17.41,1501956,CACHOEIRA DO PIRIA,PA,1. péssimo
PSD,04413,23.02,1502103,CAMETA,PA,1. péssimo
PDT,04413,56.75,1502103,CAMETA,PA,3. regular
MDB,04413,17.41,1502103,CAMETA,PA,1. péssimo
SOLIDARIEDADE,04413,33.33,1502103,CAMETA,PA,2. ruim
MDB,04413,17.41,1502103,CAMETA,PA,1. péssimo
MDB,04413,17.41,1502103,CAMETA,PA,1. péssimo
PC do B,04413,94.23,1502103,CAMETA,PA,5. ótimo
SOLIDARIEDADE,04413,33.33,1502103,CAMETA,PA,2. ruim
PT,04413,73.72,1502103,CAMETA,PA,4. bom
UNIÃO,04413,15.68,1502103,CAMETA,PA,1. péssimo
MDB,04413,17.41,1502103,CAMETA,PA,1. péssimo
MDB,04413,17.41,1502103,CAMETA,PA,1. péssimo
UNIÃO,04413,15.68,1502103,CAMETA,PA,1. péssimo
PSD,04413,23.02,1502103,CAMETA,PA,1. péssimo
MDB,04413,17.41,1502103,CAMETA,PA,1. péssimo
PP,04413,16.94,1502103,CAMETA,PA,1. péssimo
PDT,04413,56.75,1502103,CAMETA,PA,3. regular
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
UNIÃO,04707,15.68,1502152,CANAA DOS CARAJAS,PA,1. péssimo
UNIÃO,04707,15.68,1502152,CANAA DOS CARAJAS,PA,1. péssimo
UNIÃO,04707,15.68,1502152,CANAA DOS CARAJAS,PA,1. péssimo
PDT,04707,56.75,1502152,CANAA DOS CARAJAS,PA,3. regular
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
PDT,04707,56.75,1502152,CANAA DOS CARAJAS,PA,3. regular
PL,04707,7.85,1502152,CANAA DOS CARAJAS,PA,1. péssimo
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
UNIÃO,04707,15.68,1502152,CANAA DOS CARAJAS,PA,1. péssimo
PDT,04707,56.75,1502152,CANAA DOS CARAJAS,PA,3. regular
MDB,04707,17.41,1502152,CANAA DOS CARAJAS,PA,1. péssimo
PRTB,04430,NA,1502202,CAPANEMA,PA,NA
PRTB,04430,NA,1502202,CAPANEMA,PA,NA
DC,04430,NA,1502202,CAPANEMA,PA,NA
PP,04430,16.94,1502202,CAPANEMA,PA,1. péssimo
PP,04430,16.94,1502202,CAPANEMA,PA,1. péssimo
PDT,04430,56.75,1502202,CAPANEMA,PA,3. regular
PRTB,04430,NA,1502202,CAPANEMA,PA,NA
PDT,04430,56.75,1502202,CAPANEMA,PA,3. regular
MDB,04430,17.41,1502202,CAPANEMA,PA,1. péssimo
PT,04430,73.72,1502202,CAPANEMA,PA,4. bom
MDB,04430,17.41,1502202,CAPANEMA,PA,1. péssimo
PP,04430,16.94,1502202,CAPANEMA,PA,1. péssimo
MDB,04430,17.41,1502202,CAPANEMA,PA,1. péssimo
MDB,04430,17.41,1502202,CAPANEMA,PA,1. péssimo
PSDB,04430,15.21,1502202,CAPANEMA,PA,1. péssimo
PDT,04456,56.75,1502301,CAPITAO POCO,PA,3. regular
PDT,04456,56.75,1502301,CAPITAO POCO,PA,3. regular
PP,04456,16.94,1502301,CAPITAO POCO,PA,1. péssimo
PDT,04456,56.75,1502301,CAPITAO POCO,PA,3. regular
MDB,04456,17.41,1502301,CAPITAO POCO,PA,1. péssimo
PP,04456,16.94,1502301,CAPITAO POCO,PA,1. péssimo
PSDB,04456,15.21,1502301,CAPITAO POCO,PA,1. péssimo
PRD,04456,20.83,1502301,CAPITAO POCO,PA,1. péssimo
PDT,04456,56.75,1502301,CAPITAO POCO,PA,3. regular
PP,04456,16.94,1502301,CAPITAO POCO,PA,1. péssimo
PP,04456,16.94,1502301,CAPITAO POCO,PA,1. péssimo
REPUBLICANOS,04456,14.1,1502301,CAPITAO POCO,PA,1. péssimo
PRD,04456,20.83,1502301,CAPITAO POCO,PA,1. péssimo
MDB,04456,17.41,1502301,CAPITAO POCO,PA,1. péssimo
PP,04456,16.94,1502301,CAPITAO POCO,PA,1. péssimo
MDB,04472,17.41,1502400,CASTANHAL,PA,1. péssimo
PSB,04472,60.65,1502400,CASTANHAL,PA,4. bom
PRD,04472,20.83,1502400,CASTANHAL,PA,1. péssimo
PDT,04472,56.75,1502400,CASTANHAL,PA,3. regular
MDB,04472,17.41,1502400,CASTANHAL,PA,1. péssimo
PRD,04472,20.83,1502400,CASTANHAL,PA,1. péssimo
PSD,04472,23.02,1502400,CASTANHAL,PA,1. péssimo
PRD,04472,20.83,1502400,CASTANHAL,PA,1. péssimo
PSD,04472,23.02,1502400,CASTANHAL,PA,1. péssimo
UNIÃO,04472,15.68,1502400,CASTANHAL,PA,1. péssimo
PV,04472,64.62,1502400,CASTANHAL,PA,4. bom
MDB,04472,17.41,1502400,CASTANHAL,PA,1. péssimo
PSD,04472,23.02,1502400,CASTANHAL,PA,1. péssimo
UNIÃO,04472,15.68,1502400,CASTANHAL,PA,1. péssimo
PSDB,04472,15.21,1502400,CASTANHAL,PA,1. péssimo
MDB,04472,17.41,1502400,CASTANHAL,PA,1. péssimo
PSB,04472,60.65,1502400,CASTANHAL,PA,4. bom
PDT,04472,56.75,1502400,CASTANHAL,PA,3. regular
UNIÃO,04472,15.68,1502400,CASTANHAL,PA,1. péssimo
MDB,04472,17.41,1502400,CASTANHAL,PA,1. péssimo
PV,04472,64.62,1502400,CASTANHAL,PA,4. bom
REPUBLICANOS,04499,14.1,1502509,CHAVES,PA,1. péssimo
PSD,04499,23.02,1502509,CHAVES,PA,1. péssimo
PT,04499,73.72,1502509,CHAVES,PA,4. bom
PSD,04499,23.02,1502509,CHAVES,PA,1. péssimo
MDB,04499,17.41,1502509,CHAVES,PA,1. péssimo
PODE,04499,20.7,1502509,CHAVES,PA,1. péssimo
PODE,04499,20.7,1502509,CHAVES,PA,1. péssimo
PSD,04499,23.02,1502509,CHAVES,PA,1. péssimo
MDB,04499,17.41,1502509,CHAVES,PA,1. péssimo
PDT,04499,56.75,1502509,CHAVES,PA,3. regular
UNIÃO,04499,15.68,1502509,CHAVES,PA,1. péssimo
PDT,04510,56.75,1502608,COLARES,PA,3. regular
PDT,04510,56.75,1502608,COLARES,PA,3. regular
MDB,04510,17.41,1502608,COLARES,PA,1. péssimo
MDB,04510,17.41,1502608,COLARES,PA,1. péssimo
MDB,04510,17.41,1502608,COLARES,PA,1. péssimo
PSDB,04510,15.21,1502608,COLARES,PA,1. péssimo
PSDB,04510,15.21,1502608,COLARES,PA,1. péssimo
UNIÃO,04510,15.68,1502608,COLARES,PA,1. péssimo
MDB,04510,17.41,1502608,COLARES,PA,1. péssimo
MDB,04537,17.41,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
PT,04537,73.72,1502707,CONCEICAO DO ARAGUAIA,PA,4. bom
MDB,04537,17.41,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
MDB,04537,17.41,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
PSD,04537,23.02,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
MDB,04537,17.41,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
PL,04537,7.85,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
MDB,04537,17.41,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
MDB,04537,17.41,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
AVANTE,04537,33.86,1502707,CONCEICAO DO ARAGUAIA,PA,2. ruim
PSD,04537,23.02,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
PT,04537,73.72,1502707,CONCEICAO DO ARAGUAIA,PA,4. bom
PODE,04537,20.7,1502707,CONCEICAO DO ARAGUAIA,PA,1. péssimo
PT,05819,73.72,1502756,CONCORDIA DO PARA,PA,4. bom
PL,05819,7.85,1502756,CONCORDIA DO PARA,PA,1. péssimo
PT,05819,73.72,1502756,CONCORDIA DO PARA,PA,4. bom
MDB,05819,17.41,1502756,CONCORDIA DO PARA,PA,1. péssimo
PSD,05819,23.02,1502756,CONCORDIA DO PARA,PA,1. péssimo
PSD,05819,23.02,1502756,CONCORDIA DO PARA,PA,1. péssimo
PT,05819,73.72,1502756,CONCORDIA DO PARA,PA,4. bom
MDB,05819,17.41,1502756,CONCORDIA DO PARA,PA,1. péssimo
PT,05819,73.72,1502756,CONCORDIA DO PARA,PA,4. bom
MDB,05819,17.41,1502756,CONCORDIA DO PARA,PA,1. péssimo
PL,05819,7.85,1502756,CONCORDIA DO PARA,PA,1. péssimo
MDB,04529,17.41,1502764,CUMARU DO NORTE,PA,1. péssimo
MDB,04529,17.41,1502764,CUMARU DO NORTE,PA,1. péssimo
PSB,04529,60.65,1502764,CUMARU DO NORTE,PA,4. bom
UNIÃO,04529,15.68,1502764,CUMARU DO NORTE,PA,1. péssimo
PSD,04529,23.02,1502764,CUMARU DO NORTE,PA,1. péssimo
UNIÃO,04529,15.68,1502764,CUMARU DO NORTE,PA,1. péssimo
MDB,04529,17.41,1502764,CUMARU DO NORTE,PA,1. péssimo
MDB,04529,17.41,1502764,CUMARU DO NORTE,PA,1. péssimo
PL,04529,7.85,1502764,CUMARU DO NORTE,PA,1. péssimo
PP,05851,16.94,1502772,CURIONOPOLIS,PA,1. péssimo
REPUBLICANOS,05851,14.1,1502772,CURIONOPOLIS,PA,1. péssimo
PP,05851,16.94,1502772,CURIONOPOLIS,PA,1. péssimo
MDB,05851,17.41,1502772,CURIONOPOLIS,PA,1. péssimo
MDB,05851,17.41,1502772,CURIONOPOLIS,PA,1. péssimo
MDB,05851,17.41,1502772,CURIONOPOLIS,PA,1. péssimo
PP,05851,16.94,1502772,CURIONOPOLIS,PA,1. péssimo
REPUBLICANOS,05851,14.1,1502772,CURIONOPOLIS,PA,1. péssimo
MDB,05851,17.41,1502772,CURIONOPOLIS,PA,1. péssimo
MDB,05851,17.41,1502772,CURIONOPOLIS,PA,1. péssimo
REPUBLICANOS,05851,14.1,1502772,CURIONOPOLIS,PA,1. péssimo
PSD,04553,23.02,1502806,CURRALINHO,PA,1. péssimo
PSDB,04553,15.21,1502806,CURRALINHO,PA,1. péssimo
PP,04553,16.94,1502806,CURRALINHO,PA,1. péssimo
REPUBLICANOS,04553,14.1,1502806,CURRALINHO,PA,1. péssimo
MDB,04553,17.41,1502806,CURRALINHO,PA,1. péssimo
UNIÃO,04553,15.68,1502806,CURRALINHO,PA,1. péssimo
PP,04553,16.94,1502806,CURRALINHO,PA,1. péssimo
UNIÃO,04553,15.68,1502806,CURRALINHO,PA,1. péssimo
REPUBLICANOS,04553,14.1,1502806,CURRALINHO,PA,1. péssimo
UNIÃO,04553,15.68,1502806,CURRALINHO,PA,1. péssimo
PP,04553,16.94,1502806,CURRALINHO,PA,1. péssimo
PSD,04553,23.02,1502806,CURRALINHO,PA,1. péssimo
PSD,04553,23.02,1502806,CURRALINHO,PA,1. péssimo
UNIÃO,04740,15.68,1502855,CURUA,PA,1. péssimo
REPUBLICANOS,04740,14.1,1502855,CURUA,PA,1. péssimo
PSD,04740,23.02,1502855,CURUA,PA,1. péssimo
PSD,04740,23.02,1502855,CURUA,PA,1. péssimo
PSD,04740,23.02,1502855,CURUA,PA,1. péssimo
UNIÃO,04740,15.68,1502855,CURUA,PA,1. péssimo
MDB,04740,17.41,1502855,CURUA,PA,1. péssimo
MDB,04740,17.41,1502855,CURUA,PA,1. péssimo
REPUBLICANOS,04740,14.1,1502855,CURUA,PA,1. péssimo
MDB,04570,17.41,1502905,CURUCA,PA,1. péssimo
UNIÃO,04570,15.68,1502905,CURUCA,PA,1. péssimo
AVANTE,04570,33.86,1502905,CURUCA,PA,2. ruim
PSD,04570,23.02,1502905,CURUCA,PA,1. péssimo
AVANTE,04570,33.86,1502905,CURUCA,PA,2. ruim
UNIÃO,04570,15.68,1502905,CURUCA,PA,1. péssimo
UNIÃO,04570,15.68,1502905,CURUCA,PA,1. péssimo
PSD,04570,23.02,1502905,CURUCA,PA,1. péssimo
MDB,04570,17.41,1502905,CURUCA,PA,1. péssimo
MDB,04570,17.41,1502905,CURUCA,PA,1. péssimo
MDB,04570,17.41,1502905,CURUCA,PA,1. péssimo
PSB,04570,60.65,1502905,CURUCA,PA,4. bom
PSB,04570,60.65,1502905,CURUCA,PA,4. bom
PSDB,05975,15.21,1502939,DOM ELISEU,PA,1. péssimo
UNIÃO,05975,15.68,1502939,DOM ELISEU,PA,1. péssimo
PSD,05975,23.02,1502939,DOM ELISEU,PA,1. péssimo
PODE,05975,20.7,1502939,DOM ELISEU,PA,1. péssimo
REPUBLICANOS,05975,14.1,1502939,DOM ELISEU,PA,1. péssimo
PDT,05975,56.75,1502939,DOM ELISEU,PA,3. regular
PP,05975,16.94,1502939,DOM ELISEU,PA,1. péssimo
PL,05975,7.85,1502939,DOM ELISEU,PA,1. péssimo
UNIÃO,05975,15.68,1502939,DOM ELISEU,PA,1. péssimo
MDB,05975,17.41,1502939,DOM ELISEU,PA,1. péssimo
PSDB,05975,15.21,1502939,DOM ELISEU,PA,1. péssimo
PSDB,05975,15.21,1502939,DOM ELISEU,PA,1. péssimo
UNIÃO,05975,15.68,1502939,DOM ELISEU,PA,1. péssimo
UNIÃO,05975,15.68,1502939,DOM ELISEU,PA,1. péssimo
PT,05975,73.72,1502939,DOM ELISEU,PA,4. bom
UNIÃO,04120,15.68,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
MDB,04120,17.41,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
UNIÃO,04120,15.68,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
PRD,04120,20.83,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
PDT,04120,56.75,1502954,ELDORADO DOS CARAJAS,PA,3. regular
PDT,04120,56.75,1502954,ELDORADO DOS CARAJAS,PA,3. regular
UNIÃO,04120,15.68,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
REPUBLICANOS,04120,14.1,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
PRD,04120,20.83,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
PSDB,04120,15.21,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
REPUBLICANOS,04120,14.1,1502954,ELDORADO DOS CARAJAS,PA,1. péssimo
UNIÃO,04596,15.68,1503002,FARO,PA,1. péssimo
MDB,04596,17.41,1503002,FARO,PA,1. péssimo
PSDB,04596,15.21,1503002,FARO,PA,1. péssimo
DC,04596,NA,1503002,FARO,PA,NA
UNIÃO,04596,15.68,1503002,FARO,PA,1. péssimo
PSD,04596,23.02,1503002,FARO,PA,1. péssimo
DC,04596,NA,1503002,FARO,PA,NA
PSD,04596,23.02,1503002,FARO,PA,1. péssimo
MDB,04596,17.41,1503002,FARO,PA,1. péssimo
MDB,04561,17.41,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
PODE,04561,20.7,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
PP,04561,16.94,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
MDB,04561,17.41,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
PP,04561,16.94,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
PSD,04561,23.02,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
MDB,04561,17.41,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
PT,04561,73.72,1503044,FLORESTA DO ARAGUAIA,PA,4. bom
MDB,04561,17.41,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
PSD,04561,23.02,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
MDB,04561,17.41,1503044,FLORESTA DO ARAGUAIA,PA,1. péssimo
UNIÃO,05878,15.68,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PSD,05878,23.02,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PSD,05878,23.02,1503077,GARRAFAO DO NORTE,PA,1. péssimo
UNIÃO,05878,15.68,1503077,GARRAFAO DO NORTE,PA,1. péssimo
MDB,05878,17.41,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PSD,05878,23.02,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PSD,05878,23.02,1503077,GARRAFAO DO NORTE,PA,1. péssimo
UNIÃO,05878,15.68,1503077,GARRAFAO DO NORTE,PA,1. péssimo
MDB,05878,17.41,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PP,05878,16.94,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PSD,05878,23.02,1503077,GARRAFAO DO NORTE,PA,1. péssimo
PSD,04006,23.02,1503093,GOIANESIA DO PARA,PA,1. péssimo
MDB,04006,17.41,1503093,GOIANESIA DO PARA,PA,1. péssimo
UNIÃO,04006,15.68,1503093,GOIANESIA DO PARA,PA,1. péssimo
MDB,04006,17.41,1503093,GOIANESIA DO PARA,PA,1. péssimo
PSD,04006,23.02,1503093,GOIANESIA DO PARA,PA,1. péssimo
PSD,04006,23.02,1503093,GOIANESIA DO PARA,PA,1. péssimo
MDB,04006,17.41,1503093,GOIANESIA DO PARA,PA,1. péssimo
MDB,04006,17.41,1503093,GOIANESIA DO PARA,PA,1. péssimo
MDB,04006,17.41,1503093,GOIANESIA DO PARA,PA,1. péssimo
MDB,04006,17.41,1503093,GOIANESIA DO PARA,PA,1. péssimo
UNIÃO,04006,15.68,1503093,GOIANESIA DO PARA,PA,1. péssimo
PRD,04618,20.83,1503101,GURUPA,PA,1. péssimo
PT,04618,73.72,1503101,GURUPA,PA,4. bom
MDB,04618,17.41,1503101,GURUPA,PA,1. péssimo
PP,04618,16.94,1503101,GURUPA,PA,1. péssimo
PSD,04618,23.02,1503101,GURUPA,PA,1. péssimo
MDB,04618,17.41,1503101,GURUPA,PA,1. péssimo
PSD,04618,23.02,1503101,GURUPA,PA,1. péssimo
UNIÃO,04618,15.68,1503101,GURUPA,PA,1. péssimo
PSD,04618,23.02,1503101,GURUPA,PA,1. péssimo
MDB,04618,17.41,1503101,GURUPA,PA,1. péssimo
PT,04618,73.72,1503101,GURUPA,PA,4. bom
UNIÃO,04634,15.68,1503200,IGARAPE-ACU,PA,1. péssimo
UNIÃO,04634,15.68,1503200,IGARAPE-ACU,PA,1. péssimo
UNIÃO,04634,15.68,1503200,IGARAPE-ACU,PA,1. péssimo
MDB,04634,17.41,1503200,IGARAPE-ACU,PA,1. péssimo
PSD,04634,23.02,1503200,IGARAPE-ACU,PA,1. péssimo
MDB,04634,17.41,1503200,IGARAPE-ACU,PA,1. péssimo
PSD,04634,23.02,1503200,IGARAPE-ACU,PA,1. péssimo
MDB,04634,17.41,1503200,IGARAPE-ACU,PA,1. péssimo
PSD,04634,23.02,1503200,IGARAPE-ACU,PA,1. péssimo
MDB,04634,17.41,1503200,IGARAPE-ACU,PA,1. péssimo
PSD,04634,23.02,1503200,IGARAPE-ACU,PA,1. péssimo
UNIÃO,04634,15.68,1503200,IGARAPE-ACU,PA,1. péssimo
MDB,04634,17.41,1503200,IGARAPE-ACU,PA,1. péssimo
MDB,04650,17.41,1503309,IGARAPE-MIRI,PA,1. péssimo
AVANTE,04650,33.86,1503309,IGARAPE-MIRI,PA,2. ruim
UNIÃO,04650,15.68,1503309,IGARAPE-MIRI,PA,1. péssimo
PT,04650,73.72,1503309,IGARAPE-MIRI,PA,4. bom
AVANTE,04650,33.86,1503309,IGARAPE-MIRI,PA,2. ruim
MDB,04650,17.41,1503309,IGARAPE-MIRI,PA,1. péssimo
PP,04650,16.94,1503309,IGARAPE-MIRI,PA,1. péssimo
PP,04650,16.94,1503309,IGARAPE-MIRI,PA,1. péssimo
MDB,04650,17.41,1503309,IGARAPE-MIRI,PA,1. péssimo
UNIÃO,04650,15.68,1503309,IGARAPE-MIRI,PA,1. péssimo
PC do B,04650,94.23,1503309,IGARAPE-MIRI,PA,5. ótimo
AVANTE,04650,33.86,1503309,IGARAPE-MIRI,PA,2. ruim
PT,04650,73.72,1503309,IGARAPE-MIRI,PA,4. bom
MDB,04650,17.41,1503309,IGARAPE-MIRI,PA,1. péssimo
PP,04650,16.94,1503309,IGARAPE-MIRI,PA,1. péssimo
UNIÃO,04677,15.68,1503408,INHANGAPI,PA,1. péssimo
UNIÃO,04677,15.68,1503408,INHANGAPI,PA,1. péssimo
SOLIDARIEDADE,04677,33.33,1503408,INHANGAPI,PA,2. ruim
AVANTE,04677,33.86,1503408,INHANGAPI,PA,2. ruim
SOLIDARIEDADE,04677,33.33,1503408,INHANGAPI,PA,2. ruim
UNIÃO,04677,15.68,1503408,INHANGAPI,PA,1. péssimo
PSD,04677,23.02,1503408,INHANGAPI,PA,1. péssimo
